name,model 1 (large_vox_iter5.pt),model 2 (checkpoint_best.pt),delta_l2,baseline_l2,updated_l2,relative_delta,cosine_similarity,max_abs_delta,numel,dtype,shape,message
feature_extractor_audio.proj.bias,feature_extractor_audio.proj.bias,av_romanizer.w2v_model.feature_extractor_audio.proj.bias,0.34219171251574765,0.22700036646318134,0.4476083874033365,1.5074500444529015,0.663275715523551,0.103363037109375,1024,torch.float32,"(1024,)",
feature_extractor_audio.proj.weight,feature_extractor_audio.proj.weight,av_romanizer.w2v_model.feature_extractor_audio.proj.weight,2.4266968893200724,2.989435387227893,4.153263051200619,0.8117575980025952,0.817397097771274,0.062042236328125,106496,torch.float32,"(1024, 104)",
feature_extractor_video.proj.bias,feature_extractor_video.proj.bias,av_romanizer.w2v_model.feature_extractor_video.proj.bias,0.6135343788568419,0.25894351927089443,0.7417902798685869,2.3693753007774307,0.6270249171478384,0.0396728515625,1024,torch.float32,"(1024,)",
feature_extractor_video.proj.weight,feature_extractor_video.proj.weight,av_romanizer.w2v_model.feature_extractor_video.proj.weight,6.534740894366875,29.452122564108574,28.979479507149605,0.221876738430063,0.9751147688158214,0.1092529296875,524288,torch.float32,"(1024, 512)",
feature_extractor_video.resnet.frontend3D.0.weight,feature_extractor_video.resnet.frontend3D.0.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.frontend3D.0.weight,1.3202106985201805,21.33113731540143,20.352300626920073,0.06189124747544364,0.999096099013313,0.13671875,15680,torch.float32,"(64, 1, 5, 7, 7)",
feature_extractor_video.resnet.frontend3D.1.bias,feature_extractor_video.resnet.frontend3D.1.bias,av_romanizer.w2v_model.feature_extractor_video.resnet.frontend3D.1.bias,0.07862587189163533,0.7013861836367579,0.6882689431594329,0.11210068536558887,0.9937751825431717,0.034088134765625,64,torch.float32,"(64,)",
feature_extractor_video.resnet.frontend3D.1.num_batches_tracked,feature_extractor_video.resnet.frontend3D.1.num_batches_tracked,av_romanizer.w2v_model.feature_extractor_video.resnet.frontend3D.1.num_batches_tracked,880066.0,601803.0,1481869.0,1.4623822081312323,1.0,880066.0,1,torch.int64,(),
feature_extractor_video.resnet.frontend3D.1.running_mean,feature_extractor_video.resnet.frontend3D.1.running_mean,av_romanizer.w2v_model.feature_extractor_video.resnet.frontend3D.1.running_mean,4.70569957026353,5.182092876390123,0.7786176744057803,0.9080693230534201,0.6588471000981406,2.202392578125,64,torch.float32,"(64,)",
feature_extractor_video.resnet.frontend3D.1.running_var,feature_extractor_video.resnet.frontend3D.1.running_var,av_romanizer.w2v_model.feature_extractor_video.resnet.frontend3D.1.running_var,68.50746302951104,453.1756577236718,398.18413823639185,0.15117198345036467,0.9953748137770716,29.375,64,torch.float32,"(64,)",
feature_extractor_video.resnet.frontend3D.1.weight,feature_extractor_video.resnet.frontend3D.1.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.frontend3D.1.weight,0.0883185196162669,1.1214214138532812,1.0649081443164214,0.07875587047406057,0.998071357550226,0.02935791015625,64,torch.float32,"(64,)",
feature_extractor_video.resnet.frontend3D.2.weight,feature_extractor_video.resnet.frontend3D.2.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.frontend3D.2.weight,0.19356418128264202,4.986653575070894,4.868311644663507,0.038816448419497475,0.9995167713854531,0.055908203125,64,torch.float32,"(64,)",
feature_extractor_video.resnet.trunk.layer1.0.bn1.bias,feature_extractor_video.resnet.trunk.layer1.0.bn1.bias,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer1.0.bn1.bias,0.18630329241863938,0.6329654407348458,0.6437609265839351,0.29433406696319664,0.9575531210116606,0.0806427001953125,64,torch.float32,"(64,)",
feature_extractor_video.resnet.trunk.layer1.0.bn1.num_batches_tracked,feature_extractor_video.resnet.trunk.layer1.0.bn1.num_batches_tracked,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer1.0.bn1.num_batches_tracked,880066.0,601803.0,1481869.0,1.4623822081312323,1.0,880066.0,1,torch.int64,(),
feature_extractor_video.resnet.trunk.layer1.0.bn1.running_mean,feature_extractor_video.resnet.trunk.layer1.0.bn1.running_mean,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer1.0.bn1.running_mean,0.6524841588371991,4.82070561719991,4.592081124967766,0.13535034300978374,0.991564683185359,0.252685546875,64,torch.float32,"(64,)",
feature_extractor_video.resnet.trunk.layer1.0.bn1.running_var,feature_extractor_video.resnet.trunk.layer1.0.bn1.running_var,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer1.0.bn1.running_var,2.0707809745922523,7.729944922899392,6.152895507594052,0.26789077997926175,0.9810661213025854,1.158203125,64,torch.float32,"(64,)",
feature_extractor_video.resnet.trunk.layer1.0.bn1.weight,feature_extractor_video.resnet.trunk.layer1.0.bn1.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer1.0.bn1.weight,0.13077949818995427,1.770582233301955,1.6851080536526826,0.07386242543847504,0.9983581297314098,0.03936767578125,64,torch.float32,"(64,)",
feature_extractor_video.resnet.trunk.layer1.0.bn2.bias,feature_extractor_video.resnet.trunk.layer1.0.bn2.bias,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer1.0.bn2.bias,0.10503983951085134,1.1716582034769423,1.11930647244707,0.08965058171328588,0.996838347546166,0.03672027587890625,64,torch.float32,"(64,)",
feature_extractor_video.resnet.trunk.layer1.0.bn2.num_batches_tracked,feature_extractor_video.resnet.trunk.layer1.0.bn2.num_batches_tracked,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer1.0.bn2.num_batches_tracked,880066.0,601803.0,1481869.0,1.4623822081312323,1.0,880066.0,1,torch.int64,(),
feature_extractor_video.resnet.trunk.layer1.0.bn2.running_mean,feature_extractor_video.resnet.trunk.layer1.0.bn2.running_mean,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer1.0.bn2.running_mean,0.780058839467341,5.820468090295111,5.778761420300209,0.13401994948962778,0.9909803685617201,0.3460693359375,64,torch.float32,"(64,)",
feature_extractor_video.resnet.trunk.layer1.0.bn2.running_var,feature_extractor_video.resnet.trunk.layer1.0.bn2.running_var,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer1.0.bn2.running_var,1.0733740832268353,7.790678915702929,6.911044649955474,0.1377767066055485,0.996486224697914,0.685546875,64,torch.float32,"(64,)",
feature_extractor_video.resnet.trunk.layer1.0.bn2.weight,feature_extractor_video.resnet.trunk.layer1.0.bn2.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer1.0.bn2.weight,0.10493927968204754,1.6318188979733408,1.5727957181397147,0.06430816545413114,0.9985333207635757,0.031982421875,64,torch.float32,"(64,)",
feature_extractor_video.resnet.trunk.layer1.0.conv1.weight,feature_extractor_video.resnet.trunk.layer1.0.conv1.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer1.0.conv1.weight,2.4920536078541904,32.24142691581088,30.80902547343422,0.07729352718666778,0.9979067529976018,0.138671875,36864,torch.float32,"(64, 64, 3, 3)",
feature_extractor_video.resnet.trunk.layer1.0.conv2.weight,feature_extractor_video.resnet.trunk.layer1.0.conv2.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer1.0.conv2.weight,2.773928409122527,29.064647688560985,27.807210977955727,0.09543994611069262,0.9962178418869301,0.107421875,36864,torch.float32,"(64, 64, 3, 3)",
feature_extractor_video.resnet.trunk.layer1.0.relu1.weight,feature_extractor_video.resnet.trunk.layer1.0.relu1.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer1.0.relu1.weight,0.13687291128472634,2.0383711147994985,1.9483288567534125,0.06714818037351832,0.9986621167074848,0.04541015625,64,torch.float32,"(64,)",
feature_extractor_video.resnet.trunk.layer1.0.relu2.weight,feature_extractor_video.resnet.trunk.layer1.0.relu2.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer1.0.relu2.weight,0.23618520908388654,4.168508981488458,3.9836269299700167,0.05665939791247647,0.9993495615988877,0.08251953125,64,torch.float32,"(64,)",
feature_extractor_video.resnet.trunk.layer1.1.bn1.bias,feature_extractor_video.resnet.trunk.layer1.1.bn1.bias,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer1.1.bn1.bias,0.08462509605315313,0.7537614478519826,0.7288425660255986,0.1122703957522793,0.9940473493262693,0.03778076171875,64,torch.float32,"(64,)",
feature_extractor_video.resnet.trunk.layer1.1.bn1.num_batches_tracked,feature_extractor_video.resnet.trunk.layer1.1.bn1.num_batches_tracked,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer1.1.bn1.num_batches_tracked,880066.0,601803.0,1481869.0,1.4623822081312323,1.0,880066.0,1,torch.int64,(),
feature_extractor_video.resnet.trunk.layer1.1.bn1.running_mean,feature_extractor_video.resnet.trunk.layer1.1.bn1.running_mean,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer1.1.bn1.running_mean,1.1132687936052508,10.607980720100954,9.944211248413849,0.10494634398191628,0.9962138940628958,0.353515625,64,torch.float32,"(64,)",
feature_extractor_video.resnet.trunk.layer1.1.bn1.running_var,feature_extractor_video.resnet.trunk.layer1.1.bn1.running_var,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer1.1.bn1.running_var,2.3584280703244778,10.89615459527718,8.79718860250178,0.21644590756327126,0.9939673550390803,0.8134765625,64,torch.float32,"(64,)",
feature_extractor_video.resnet.trunk.layer1.1.bn1.weight,feature_extractor_video.resnet.trunk.layer1.1.bn1.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer1.1.bn1.weight,0.09323872787136563,1.697026367575609,1.623708904405588,0.0549424155409957,0.9993979245369747,0.025146484375,64,torch.float32,"(64,)",
feature_extractor_video.resnet.trunk.layer1.1.bn2.bias,feature_extractor_video.resnet.trunk.layer1.1.bn2.bias,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer1.1.bn2.bias,0.12168055961170975,1.649622729778907,1.5933453307162426,0.07376265943426843,0.9977859286540663,0.0603485107421875,64,torch.float32,"(64,)",
feature_extractor_video.resnet.trunk.layer1.1.bn2.num_batches_tracked,feature_extractor_video.resnet.trunk.layer1.1.bn2.num_batches_tracked,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer1.1.bn2.num_batches_tracked,880066.0,601803.0,1481869.0,1.4623822081312323,1.0,880066.0,1,torch.int64,(),
feature_extractor_video.resnet.trunk.layer1.1.bn2.running_mean,feature_extractor_video.resnet.trunk.layer1.1.bn2.running_mean,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer1.1.bn2.running_mean,0.6351931135128445,4.555775445659288,4.387946748245923,0.13942590478599032,0.9906129456793807,0.280029296875,64,torch.float32,"(64,)",
feature_extractor_video.resnet.trunk.layer1.1.bn2.running_var,feature_extractor_video.resnet.trunk.layer1.1.bn2.running_var,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer1.1.bn2.running_var,0.4685494788748164,2.641227083580665,2.2025708252325757,0.17739840765210244,0.9976691577910177,0.14794921875,64,torch.float32,"(64,)",
feature_extractor_video.resnet.trunk.layer1.1.bn2.weight,feature_extractor_video.resnet.trunk.layer1.1.bn2.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer1.1.bn2.weight,0.09697490470561444,1.8480418886029935,1.7951123722320212,0.052474408347378716,0.999004866289978,0.033935546875,64,torch.float32,"(64,)",
feature_extractor_video.resnet.trunk.layer1.1.conv1.weight,feature_extractor_video.resnet.trunk.layer1.1.conv1.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer1.1.conv1.weight,2.9196850272044106,29.425406582321354,28.166169728941913,0.09922326881146797,0.9958139027115781,0.119140625,36864,torch.float32,"(64, 64, 3, 3)",
feature_extractor_video.resnet.trunk.layer1.1.conv2.weight,feature_extractor_video.resnet.trunk.layer1.1.conv2.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer1.1.conv2.weight,3.0551332177371027,28.043130552934308,26.84341025608351,0.10894408568152628,0.9947563824163328,0.09014779329299927,36864,torch.float32,"(64, 64, 3, 3)",
feature_extractor_video.resnet.trunk.layer1.1.relu1.weight,feature_extractor_video.resnet.trunk.layer1.1.relu1.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer1.1.relu1.weight,0.10835295325477437,1.8598132791593218,1.8397692347124677,0.05826012453451907,0.998343098484751,0.0404052734375,64,torch.float32,"(64,)",
feature_extractor_video.resnet.trunk.layer1.1.relu2.weight,feature_extractor_video.resnet.trunk.layer1.1.relu2.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer1.1.relu2.weight,0.20786825793643882,4.566172583030107,4.416523592127708,0.04552352197745835,0.9994839392125193,0.0634765625,64,torch.float32,"(64,)",
feature_extractor_video.resnet.trunk.layer2.0.bn1.bias,feature_extractor_video.resnet.trunk.layer2.0.bn1.bias,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer2.0.bn1.bias,0.12276887608983925,1.2025387434880175,1.1762399359932925,0.10209141015593612,0.9949166373159791,0.0350341796875,128,torch.float32,"(128,)",
feature_extractor_video.resnet.trunk.layer2.0.bn1.num_batches_tracked,feature_extractor_video.resnet.trunk.layer2.0.bn1.num_batches_tracked,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer2.0.bn1.num_batches_tracked,880066.0,601803.0,1481869.0,1.4623822081312323,1.0,880066.0,1,torch.int64,(),
feature_extractor_video.resnet.trunk.layer2.0.bn1.running_mean,feature_extractor_video.resnet.trunk.layer2.0.bn1.running_mean,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer2.0.bn1.running_mean,2.2147181244770624,12.692629149092618,11.804254381054873,0.17448852388753439,0.9862649388828859,0.671875,128,torch.float32,"(128,)",
feature_extractor_video.resnet.trunk.layer2.0.bn1.running_var,feature_extractor_video.resnet.trunk.layer2.0.bn1.running_var,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer2.0.bn1.running_var,5.51079345549484,23.057697716230983,18.136987300070167,0.2390001605240766,0.9926404888155134,1.1953125,128,torch.float32,"(128,)",
feature_extractor_video.resnet.trunk.layer2.0.bn1.weight,feature_extractor_video.resnet.trunk.layer2.0.bn1.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer2.0.bn1.weight,0.17378392889972527,2.262878924194197,2.143611144276054,0.07679771420453223,0.9983532331783986,0.0389404296875,128,torch.float32,"(128,)",
feature_extractor_video.resnet.trunk.layer2.0.bn2.bias,feature_extractor_video.resnet.trunk.layer2.0.bn2.bias,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer2.0.bn2.bias,0.09318270925762509,1.01532407882753,0.9785633013185796,0.09177632166985548,0.9963104036052769,0.029296875,128,torch.float32,"(128,)",
feature_extractor_video.resnet.trunk.layer2.0.bn2.num_batches_tracked,feature_extractor_video.resnet.trunk.layer2.0.bn2.num_batches_tracked,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer2.0.bn2.num_batches_tracked,880066.0,601803.0,1481869.0,1.4623822081312323,1.0,880066.0,1,torch.int64,(),
feature_extractor_video.resnet.trunk.layer2.0.bn2.running_mean,feature_extractor_video.resnet.trunk.layer2.0.bn2.running_mean,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer2.0.bn2.running_mean,1.4575729823225672,10.018960655644344,9.43841424410564,0.14548145585354902,0.9905487190847376,0.39093017578125,128,torch.float32,"(128,)",
feature_extractor_video.resnet.trunk.layer2.0.bn2.running_var,feature_extractor_video.resnet.trunk.layer2.0.bn2.running_var,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer2.0.bn2.running_var,2.473095063960336,9.724123606871851,7.323213753477822,0.254325753553014,0.9975296868307602,0.4609375,128,torch.float32,"(128,)",
feature_extractor_video.resnet.trunk.layer2.0.bn2.weight,feature_extractor_video.resnet.trunk.layer2.0.bn2.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer2.0.bn2.weight,0.13707198423821285,2.480367635182854,2.3843585064393786,0.055262769233846994,0.999190832142541,0.03857421875,128,torch.float32,"(128,)",
feature_extractor_video.resnet.trunk.layer2.0.conv1.weight,feature_extractor_video.resnet.trunk.layer2.0.conv1.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer2.0.conv1.weight,4.3600799746431935,38.45210252943024,36.82181283103823,0.1133898977645267,0.9942253235904375,0.1014862060546875,73728,torch.float32,"(128, 64, 3, 3)",
feature_extractor_video.resnet.trunk.layer2.0.conv2.weight,feature_extractor_video.resnet.trunk.layer2.0.conv2.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer2.0.conv2.weight,6.237188366812256,52.730722244713604,50.56914307191816,0.1182837651619223,0.9935815703629102,0.103515625,147456,torch.float32,"(128, 128, 3, 3)",
feature_extractor_video.resnet.trunk.layer2.0.downsample.0.weight,feature_extractor_video.resnet.trunk.layer2.0.downsample.0.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer2.0.downsample.0.weight,1.4199670352901053,13.806304461718424,13.204065232859458,0.10284917584045272,0.9954645632574344,0.130859375,8192,torch.float32,"(128, 64, 1, 1)",
feature_extractor_video.resnet.trunk.layer2.0.downsample.1.bias,feature_extractor_video.resnet.trunk.layer2.0.downsample.1.bias,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer2.0.downsample.1.bias,0.09318270925762509,1.01532407882753,0.9785633013185796,0.09177632166985548,0.9963104036052769,0.029296875,128,torch.float32,"(128,)",
feature_extractor_video.resnet.trunk.layer2.0.downsample.1.num_batches_tracked,feature_extractor_video.resnet.trunk.layer2.0.downsample.1.num_batches_tracked,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer2.0.downsample.1.num_batches_tracked,880066.0,601803.0,1481869.0,1.4623822081312323,1.0,880066.0,1,torch.int64,(),
feature_extractor_video.resnet.trunk.layer2.0.downsample.1.running_mean,feature_extractor_video.resnet.trunk.layer2.0.downsample.1.running_mean,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer2.0.downsample.1.running_mean,0.6578640214837316,3.987460179653152,3.560528795492608,0.16498322035681262,0.9911774872349581,0.2802734375,128,torch.float32,"(128,)",
feature_extractor_video.resnet.trunk.layer2.0.downsample.1.running_var,feature_extractor_video.resnet.trunk.layer2.0.downsample.1.running_var,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer2.0.downsample.1.running_var,0.3982575117551915,1.4704215323492078,1.0973896919651058,0.2708458105336083,0.9939712490464336,0.205322265625,128,torch.float32,"(128,)",
feature_extractor_video.resnet.trunk.layer2.0.downsample.1.weight,feature_extractor_video.resnet.trunk.layer2.0.downsample.1.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer2.0.downsample.1.weight,0.13785891798173994,1.598036074305374,1.5042231903304912,0.08626771335037836,0.9978774832216459,0.068603515625,128,torch.float32,"(128,)",
feature_extractor_video.resnet.trunk.layer2.0.relu1.weight,feature_extractor_video.resnet.trunk.layer2.0.relu1.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer2.0.relu1.weight,0.20923455189609244,4.507283060098807,4.362107991801478,0.04642143595292764,0.9994226386687057,0.04638671875,128,torch.float32,"(128,)",
feature_extractor_video.resnet.trunk.layer2.0.relu2.weight,feature_extractor_video.resnet.trunk.layer2.0.relu2.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer2.0.relu2.weight,0.23831848894939445,4.736621312644994,4.569861246700295,0.0503140262264948,0.9993304263741531,0.05419921875,128,torch.float32,"(128,)",
feature_extractor_video.resnet.trunk.layer2.1.bn1.bias,feature_extractor_video.resnet.trunk.layer2.1.bn1.bias,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer2.1.bn1.bias,0.12915963158603613,1.4133676110576212,1.3647824591777165,0.09138431542901011,0.9962876765301812,0.05078125,128,torch.float32,"(128,)",
feature_extractor_video.resnet.trunk.layer2.1.bn1.num_batches_tracked,feature_extractor_video.resnet.trunk.layer2.1.bn1.num_batches_tracked,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer2.1.bn1.num_batches_tracked,880066.0,601803.0,1481869.0,1.4623822081312323,1.0,880066.0,1,torch.int64,(),
feature_extractor_video.resnet.trunk.layer2.1.bn1.running_mean,feature_extractor_video.resnet.trunk.layer2.1.bn1.running_mean,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer2.1.bn1.running_mean,1.2897975825545505,7.905238060372485,7.797987693901377,0.16315733602256333,0.9866000768380074,0.32763671875,128,torch.float32,"(128,)",
feature_extractor_video.resnet.trunk.layer2.1.bn1.running_var,feature_extractor_video.resnet.trunk.layer2.1.bn1.running_var,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer2.1.bn1.running_var,4.52374704649155,22.416933000204345,18.117548122657926,0.2018004446214972,0.9975629368123342,1.205078125,128,torch.float32,"(128,)",
feature_extractor_video.resnet.trunk.layer2.1.bn1.weight,feature_extractor_video.resnet.trunk.layer2.1.bn1.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer2.1.bn1.weight,0.14670604463922948,2.403820768515723,2.2895741672017103,0.06103035906866527,0.9992304869716272,0.0340576171875,128,torch.float32,"(128,)",
feature_extractor_video.resnet.trunk.layer2.1.bn2.bias,feature_extractor_video.resnet.trunk.layer2.1.bn2.bias,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer2.1.bn2.bias,0.13547571750016238,1.8373676557726224,1.7748942073802154,0.07373359222609922,0.9977843992637275,0.042236328125,128,torch.float32,"(128,)",
feature_extractor_video.resnet.trunk.layer2.1.bn2.num_batches_tracked,feature_extractor_video.resnet.trunk.layer2.1.bn2.num_batches_tracked,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer2.1.bn2.num_batches_tracked,880066.0,601803.0,1481869.0,1.4623822081312323,1.0,880066.0,1,torch.int64,(),
feature_extractor_video.resnet.trunk.layer2.1.bn2.running_mean,feature_extractor_video.resnet.trunk.layer2.1.bn2.running_mean,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer2.1.bn2.running_mean,1.6773655754394772,7.639961626535969,6.902312215750704,0.2195515707321701,0.9784820569077226,0.4306640625,128,torch.float32,"(128,)",
feature_extractor_video.resnet.trunk.layer2.1.bn2.running_var,feature_extractor_video.resnet.trunk.layer2.1.bn2.running_var,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer2.1.bn2.running_var,1.349267460838895,5.51733693093625,4.228675234912018,0.244550491972571,0.9965737959019192,0.50732421875,128,torch.float32,"(128,)",
feature_extractor_video.resnet.trunk.layer2.1.bn2.weight,feature_extractor_video.resnet.trunk.layer2.1.bn2.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer2.1.bn2.weight,0.13474257330768183,2.597522426686018,2.498773986715723,0.051873497577300864,0.9993525807425202,0.03515625,128,torch.float32,"(128,)",
feature_extractor_video.resnet.trunk.layer2.1.conv1.weight,feature_extractor_video.resnet.trunk.layer2.1.conv1.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer2.1.conv1.weight,6.482462623410647,53.50068744075943,51.2672154732021,0.12116596876607591,0.9932489604763971,0.0830078125,147456,torch.float32,"(128, 128, 3, 3)",
feature_extractor_video.resnet.trunk.layer2.1.conv2.weight,feature_extractor_video.resnet.trunk.layer2.1.conv2.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer2.1.conv2.weight,6.312873209454494,51.39998471677004,49.270545847906384,0.12281858144978829,0.9930270909575896,0.090576171875,147456,torch.float32,"(128, 128, 3, 3)",
feature_extractor_video.resnet.trunk.layer2.1.relu1.weight,feature_extractor_video.resnet.trunk.layer2.1.relu1.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer2.1.relu1.weight,0.16644714230148008,3.3266538703161763,3.2083841999002174,0.05003440357492329,0.9993574112183888,0.03857421875,128,torch.float32,"(128,)",
feature_extractor_video.resnet.trunk.layer2.1.relu2.weight,feature_extractor_video.resnet.trunk.layer2.1.relu2.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer2.1.relu2.weight,0.2595315988299412,5.792289831283201,5.599550735896374,0.04480639028597186,0.9995343145115339,0.052001953125,128,torch.float32,"(128,)",
feature_extractor_video.resnet.trunk.layer3.0.bn1.bias,feature_extractor_video.resnet.trunk.layer3.0.bn1.bias,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer3.0.bn1.bias,0.20443453892483068,2.1415259295219546,2.079089516766392,0.09546208902101218,0.9957444333545272,0.076171875,256,torch.float32,"(256,)",
feature_extractor_video.resnet.trunk.layer3.0.bn1.num_batches_tracked,feature_extractor_video.resnet.trunk.layer3.0.bn1.num_batches_tracked,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer3.0.bn1.num_batches_tracked,880066.0,601803.0,1481869.0,1.4623822081312323,1.0,880066.0,1,torch.int64,(),
feature_extractor_video.resnet.trunk.layer3.0.bn1.running_mean,feature_extractor_video.resnet.trunk.layer3.0.bn1.running_mean,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer3.0.bn1.running_mean,3.142033822674327,17.355275279700315,15.900620352283893,0.18104200434950304,0.9859465762976722,0.6982421875,256,torch.float32,"(256,)",
feature_extractor_video.resnet.trunk.layer3.0.bn1.running_var,feature_extractor_video.resnet.trunk.layer3.0.bn1.running_var,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer3.0.bn1.running_var,9.169815313108035,39.53806908713805,30.760938180859608,0.23192370100063958,0.9971027285356782,1.59375,256,torch.float32,"(256,)",
feature_extractor_video.resnet.trunk.layer3.0.bn1.weight,feature_extractor_video.resnet.trunk.layer3.0.bn1.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer3.0.bn1.weight,0.22940179383793358,3.378000488597977,3.2182499516809826,0.06791052713350723,0.998753365565268,0.053466796875,256,torch.float32,"(256,)",
feature_extractor_video.resnet.trunk.layer3.0.bn2.bias,feature_extractor_video.resnet.trunk.layer3.0.bn2.bias,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer3.0.bn2.bias,0.16041291629197976,2.067532213787851,1.9973477168352218,0.07758665873364703,0.9974808047866035,0.0859375,256,torch.float32,"(256,)",
feature_extractor_video.resnet.trunk.layer3.0.bn2.num_batches_tracked,feature_extractor_video.resnet.trunk.layer3.0.bn2.num_batches_tracked,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer3.0.bn2.num_batches_tracked,880066.0,601803.0,1481869.0,1.4623822081312323,1.0,880066.0,1,torch.int64,(),
feature_extractor_video.resnet.trunk.layer3.0.bn2.running_mean,feature_extractor_video.resnet.trunk.layer3.0.bn2.running_mean,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer3.0.bn2.running_mean,3.0838524897807864,14.157723024899353,12.268560498242193,0.21782121915771194,0.9828975641738507,0.7978515625,256,torch.float32,"(256,)",
feature_extractor_video.resnet.trunk.layer3.0.bn2.running_var,feature_extractor_video.resnet.trunk.layer3.0.bn2.running_var,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer3.0.bn2.running_var,6.357079450113514,23.972242005231255,17.928442307992697,0.26518501893674623,0.9954803625809225,1.701171875,256,torch.float32,"(256,)",
feature_extractor_video.resnet.trunk.layer3.0.bn2.weight,feature_extractor_video.resnet.trunk.layer3.0.bn2.weight,av_romanizer.w2v_model.feature_extractor_video.resnet.trunk.layer3.0.bn2.weight,0.193179355012138,3.9574757154087723,3.843453405051754,0.04881378153755374,0.9992006384352857,0.049072265625,256,torch.float32,"(256,)",
